URI,rdf-schema#label,rdf-schema#comment,assembly_label,assembly,automobilePlatform_label,automobilePlatform,bodyStyle_label,bodyStyle,class_label,class,designCompany_label,designCompany,designer_label,designer,engine_label,engine,fuelCapacity,height,layout_label,layout,length,manufacturer_label,manufacturer,modelEndYear,modelStartYear,parentCompany_label,parentCompany,predecessor_label,predecessor,productionEndDate,productionEndYear,productionStartDate,productionStartYear,relatedMeanOfTransportation_label,relatedMeanOfTransportation,sales_label,sales,successor_label,successor,thumbnail_label,thumbnail,transmission,variantOf_label,variantOf,vehicle_label,vehicle,weight,wheelbase,width,point,22-rdf-syntax-ns#type_label,22-rdf-syntax-ns#type,wgs84_pos#lat,wgs84_pos#long,depiction_label,depiction,name
http://dbpedia.org/resource/Cadillac_Series_70__Seventh_generation__1,NULL,NULL,{Detroit|United States},{http://dbpedia.org/resource/Detroit|http://dbpedia.org/resource/United_States},GM D platform,http://dbpedia.org/resource/GM_D_platform,{Limousine|Sedan (automobile)},{http://dbpedia.org/resource/Limousine|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),Cadillac_Series_70__Seventh_generation__1__1,http://dbpedia.org/resource/Cadillac_Series_70__Seventh_generation__1__1,NULL,1.50622,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",6.21792,NULL,NULL,1960-01-01T00:00:00+02:00,1959-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4-speed Hydramatic automatic,Cadillac Series 70,http://dbpedia.org/resource/Cadillac_Series_70,NULL,NULL,NULL,3.80492,2.03708,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Seventh generation
http://dbpedia.org/resource/Cadillac_Series_70__Eighth_generation__1,NULL,NULL,{Detroit|United States},{http://dbpedia.org/resource/Detroit|http://dbpedia.org/resource/United_States},GM D platform,http://dbpedia.org/resource/GM_D_platform,{Limousine|Sedan (automobile)},{http://dbpedia.org/resource/Limousine|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),{Cadillac_Series_70__Eighth_generation__1__1|Cadillac_Series_70__Eighth_generation__1__2},{http://dbpedia.org/resource/Cadillac_Series_70__Eighth_generation__1__1|http://dbpedia.org/resource/Cadillac_Series_70__Eighth_generation__1__2},NULL,1.4986,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",6.15442,NULL,NULL,1965-01-01T00:00:00+02:00,1961-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4-speed Hydramatic automatic,Cadillac Series 70,http://dbpedia.org/resource/Cadillac_Series_70,NULL,NULL,NULL,3.80492,2.04724,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Eighth generation
http://dbpedia.org/resource/Cadillac_Series_70__Ninth_generation__1,NULL,NULL,{Detroit|United States},{http://dbpedia.org/resource/Detroit|http://dbpedia.org/resource/United_States},GM D platform,http://dbpedia.org/resource/GM_D_platform,{Limousine|Sedan (automobile)},{http://dbpedia.org/resource/Limousine|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),{Cadillac_Series_70__Ninth_generation__1__1|Cadillac_Series_70__Ninth_generation__1__2},{http://dbpedia.org/resource/Cadillac_Series_70__Ninth_generation__1__1|http://dbpedia.org/resource/Cadillac_Series_70__Ninth_generation__1__2},NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",6.2103,NULL,NULL,1970-01-01T00:00:00+02:00,1966-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3-speed Turbo-Hydramatic 400 automatic,Cadillac Series 70,http://dbpedia.org/resource/Cadillac_Series_70,NULL,NULL,NULL,3.80492,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Ninth generation
http://dbpedia.org/resource/Cadillac_Series_70__Tenth_generation__1,NULL,NULL,{Detroit|United States},{http://dbpedia.org/resource/Detroit|http://dbpedia.org/resource/United_States},GM D platform,http://dbpedia.org/resource/GM_D_platform,NULL,NULL,NULL,NULL,Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),{Cadillac_Series_70__Tenth_generation__1__1|Cadillac_Series_70__Tenth_generation__1__2},{http://dbpedia.org/resource/Cadillac_Series_70__Tenth_generation__1__1|http://dbpedia.org/resource/Cadillac_Series_70__Tenth_generation__1__2},NULL,1.44272,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",6.28142,NULL,NULL,1976-01-01T00:00:00+02:00,1971-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3-speed Turbo-Hydramatic 400 automatic,Cadillac Series 70,http://dbpedia.org/resource/Cadillac_Series_70,NULL,NULL,NULL,3.8481,2.02692,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Tenth generation
http://dbpedia.org/resource/Cadillac_Series_70__Cadillac_Fleetwood_Limousine__1,NULL,NULL,{Detroit|United States},{http://dbpedia.org/resource/Detroit|http://dbpedia.org/resource/United_States},GM D platform,http://dbpedia.org/resource/GM_D_platform,NULL,NULL,NULL,NULL,Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),{Cadillac_Series_70__Cadillac_Fleetwood_Limousine__1__1|Cadillac_Series_70__Cadillac_Fleetwood_Limousine__1__2},{http://dbpedia.org/resource/Cadillac_Series_70__Cadillac_Fleetwood_Limousine__1__1|http://dbpedia.org/resource/Cadillac_Series_70__Cadillac_Fleetwood_Limousine__1__2},NULL,1.44526,NULL,NULL,6.20522,NULL,NULL,1984-01-01T00:00:00+02:00,1977-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{3-speed TH-350C|3-speed TH-400 automatic},Cadillac Series 70,http://dbpedia.org/resource/Cadillac_Series_70,NULL,NULL,NULL,3.6703,1.91008,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Cadillac Fleetwood Limousine
http://dbpedia.org/resource/Cadillac_Series_70__Eleventh_Generation__1,NULL,NULL,{Detroit|United States},{http://dbpedia.org/resource/Detroit|http://dbpedia.org/resource/United_States},GM C platform,http://dbpedia.org/resource/GM_C_platform,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cadillac_Series_70__Eleventh_Generation__1__1,http://dbpedia.org/resource/Cadillac_Series_70__Eleventh_Generation__1__1,NULL,1.397,Front-engine front-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_front-wheel-drive_layout",5.55244,NULL,NULL,1987-01-01T00:00:00+02:00,1985-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{4-speed 4T60 automatic|4-speed TH-440-T4 automatic},Cadillac Series 70,http://dbpedia.org/resource/Cadillac_Series_70,NULL,NULL,NULL,3.41376,1.82118,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Eleventh Generation
http://dbpedia.org/resource/Cadillac_Series_61__First_Generation__1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cadillac_Series_61__First_Generation__1__1,http://dbpedia.org/resource/Cadillac_Series_61__First_Generation__1__1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1939-01-01T00:00:00+02:00,1939-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Century|Buick Special|LaSalle (automobile)|Oldsmobile Series 70},{http://dbpedia.org/resource/Buick_Century|http://dbpedia.org/resource/Buick_Special|http://dbpedia.org/resource/LaSalle_(automobile)|http://dbpedia.org/resource/Oldsmobile_Series_70},NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cadillac Series 61,http://dbpedia.org/resource/Cadillac_Series_61,NULL,NULL,NULL,3.2004,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,First Generation
http://dbpedia.org/resource/Cadillac_Series_61__Second_Generation__1,NULL,NULL,NULL,NULL,GM B platform,http://dbpedia.org/resource/GM_B_platform,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Cadillac_Series_61__Second_Generation__1__1|Cadillac_Series_61__Second_Generation__1__2},{http://dbpedia.org/resource/Cadillac_Series_61__Second_Generation__1__1|http://dbpedia.org/resource/Cadillac_Series_61__Second_Generation__1__2},NULL,NULL,NULL,NULL,5.461,NULL,NULL,1941-01-01T00:00:00+02:00,1941-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Century|Buick Special|Oldsmobile Series 70|Pontiac Torpedo},{http://dbpedia.org/resource/Buick_Century|http://dbpedia.org/resource/Buick_Special|http://dbpedia.org/resource/Oldsmobile_Series_70|http://dbpedia.org/resource/Pontiac_Torpedo},NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cadillac Series 61,http://dbpedia.org/resource/Cadillac_Series_61,NULL,NULL,NULL,3.2004,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Second Generation
http://dbpedia.org/resource/Cadillac_Series_61__Third_Generation__1,NULL,NULL,NULL,NULL,GM B platform,http://dbpedia.org/resource/GM_B_platform,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Cadillac_Series_61__Third_Generation__1__1|Cadillac_Series_61__Third_Generation__1__2},{http://dbpedia.org/resource/Cadillac_Series_61__Third_Generation__1__1|http://dbpedia.org/resource/Cadillac_Series_61__Third_Generation__1__2},NULL,NULL,NULL,NULL,5.461,NULL,NULL,1947-01-01T00:00:00+02:00,1942-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Century|Buick Special|Oldsmobile Series 70|Pontiac Streamliner},{http://dbpedia.org/resource/Buick_Century|http://dbpedia.org/resource/Buick_Special|http://dbpedia.org/resource/Oldsmobile_Series_70|http://dbpedia.org/resource/Pontiac_Streamliner},NULL,NULL,NULL,NULL,NULL,NULL,{3-speed manual|Hydra-Matic},Cadillac Series 61,http://dbpedia.org/resource/Cadillac_Series_61,NULL,NULL,1.9913e+06,3.2004,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Third Generation
http://dbpedia.org/resource/Cadillac_Series_61__Fourth_Generation__1,NULL,NULL,NULL,NULL,{GM B platform|GM C platform},{http://dbpedia.org/resource/GM_B_platform|http://dbpedia.org/resource/GM_C_platform},{Coupé|Sedan (automobile)},{http://dbpedia.org/resource/Coup%C3%A9|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,NULL,NULL,NULL,NULL,{Cadillac_Series_61__Fourth_Generation__1__1|Cadillac_Series_61__Fourth_Generation__1__2},{http://dbpedia.org/resource/Cadillac_Series_61__Fourth_Generation__1__1|http://dbpedia.org/resource/Cadillac_Series_61__Fourth_Generation__1__2},NULL,1.59258,NULL,NULL,5.4356,NULL,NULL,1951-01-01T00:00:00+02:00,1948-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Roadmaster|Buick Special|Buick Super|Cadillac Series 62|Oldsmobile 88|Oldsmobile 98|Oldsmobile Series 70|Pontiac Streamliner},{http://dbpedia.org/resource/Buick_Roadmaster|http://dbpedia.org/resource/Buick_Special|http://dbpedia.org/resource/Buick_Super|http://dbpedia.org/resource/Cadillac_Series_62|http://dbpedia.org/resource/Oldsmobile_88|http://dbpedia.org/resource/Oldsmobile_98|http://dbpedia.org/resource/Oldsmobile_Series_70|http://dbpedia.org/resource/Pontiac_Streamliner},NULL,NULL,NULL,NULL,NULL,NULL,{3-speed synchromesh manual|4-speed Hydramatic},Cadillac Series 61,http://dbpedia.org/resource/Cadillac_Series_61,NULL,NULL,NULL,3.2004,2.0066,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Fourth Generation
http://dbpedia.org/resource/Cadillac_Series_62__First_generation__1,NULL,NULL,NULL,NULL,GM C platform,http://dbpedia.org/resource/GM_C_platform,{Convertible|Coupé|Sedan (automobile)},{http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Coup%C3%A9|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,Harley Earl,http://dbpedia.org/resource/Harley_Earl,Harley Earl,http://dbpedia.org/resource/Harley_Earl,Cadillac_Series_62__First_generation__1__1,http://dbpedia.org/resource/Cadillac_Series_62__First_generation__1__1,NULL,1.6383,NULL,NULL,5.48894,NULL,NULL,1941-01-01T00:00:00+02:00,1940-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Roadmaster|Buick Super|LaSalle (automobile)|Oldsmobile 98|Pontiac Torpedo},{http://dbpedia.org/resource/Buick_Roadmaster|http://dbpedia.org/resource/Buick_Super|http://dbpedia.org/resource/LaSalle_(automobile)|http://dbpedia.org/resource/Oldsmobile_98|http://dbpedia.org/resource/Pontiac_Torpedo},NULL,NULL,NULL,NULL,NULL,NULL,{3-speed selective synchromesh manual|4-speed Hydra-Matic automatic},Cadillac Series 62,http://dbpedia.org/resource/Cadillac_Series_62,NULL,NULL,NULL,3.2766,1.92024,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,First generation
http://dbpedia.org/resource/Cadillac_Series_62__Second_generation__1,NULL,NULL,NULL,NULL,GM C platform,http://dbpedia.org/resource/GM_C_platform,{Convertible|Coupé|Sedan (automobile)},{http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Coup%C3%A9|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,Harley Earl,http://dbpedia.org/resource/Harley_Earl,Harley Earl,http://dbpedia.org/resource/Harley_Earl,Cadillac_Series_62__Second_generation__1__1,http://dbpedia.org/resource/Cadillac_Series_62__Second_generation__1__1,NULL,1.60274,NULL,NULL,5.588,NULL,NULL,1947-01-01T00:00:00+02:00,1942-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Roadmaster|Buick Super|Oldsmobile 98},{http://dbpedia.org/resource/Buick_Roadmaster|http://dbpedia.org/resource/Buick_Super|http://dbpedia.org/resource/Oldsmobile_98},NULL,NULL,NULL,NULL,NULL,NULL,{3-speed selective synchromesh manual|4-speed Hydra-Matic automatic},Cadillac Series 62,http://dbpedia.org/resource/Cadillac_Series_62,NULL,NULL,NULL,3.2766,2.05232,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Second generation
http://dbpedia.org/resource/Cadillac_Series_62__Third_Generation__1,NULL,NULL,NULL,NULL,GM C platform,http://dbpedia.org/resource/GM_C_platform,{Cadillac Eldorado|Convertible|Coupé|Hardtop|Sedan (automobile)},{http://dbpedia.org/resource/Cadillac_Eldorado|http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Coup%C3%A9|http://dbpedia.org/resource/Hardtop|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,Harley Earl,http://dbpedia.org/resource/Harley_Earl,Harley Earl,http://dbpedia.org/resource/Harley_Earl,{Cadillac_Series_62__Third_Generation__1__1|Cadillac_Series_62__Third_Generation__1__2},{http://dbpedia.org/resource/Cadillac_Series_62__Third_Generation__1__1|http://dbpedia.org/resource/Cadillac_Series_62__Third_Generation__1__2},NULL,1.59258,NULL,NULL,5.4356,NULL,NULL,1953-01-01T00:00:00+02:00,1948-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Roadmaster|Buick Super|Cadillac Series 61|Oldsmobile 98},{http://dbpedia.org/resource/Buick_Roadmaster|http://dbpedia.org/resource/Buick_Super|http://dbpedia.org/resource/Cadillac_Series_61|http://dbpedia.org/resource/Oldsmobile_98},NULL,NULL,NULL,NULL,NULL,NULL,{3-speed selective synchromesh manual|4-speed Hydra-Matic automatic},Cadillac Series 62,http://dbpedia.org/resource/Cadillac_Series_62,NULL,NULL,NULL,3.2004,2.0066,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Third Generation
http://dbpedia.org/resource/Cadillac_Series_62__Fourth_generation__1,NULL,NULL,NULL,NULL,GM C platform,http://dbpedia.org/resource/GM_C_platform,{Cadillac Eldorado|Cadillac de Ville series|Convertible|Hardtop|Sedan (automobile)},{http://dbpedia.org/resource/Cadillac_Eldorado|http://dbpedia.org/resource/Cadillac_de_Ville_series|http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Hardtop|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,Harley Earl,http://dbpedia.org/resource/Harley_Earl,Harley Earl,http://dbpedia.org/resource/Harley_Earl,{Cadillac_Series_62__Fourth_generation__1__1|Cadillac_Series_62__Fourth_generation__1__2},{http://dbpedia.org/resource/Cadillac_Series_62__Fourth_generation__1__1|http://dbpedia.org/resource/Cadillac_Series_62__Fourth_generation__1__2},NULL,1.57734,NULL,NULL,5.49656,NULL,NULL,1956-01-01T00:00:00+02:00,1954-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Roadmaster|Buick Super|Oldsmobile 98},{http://dbpedia.org/resource/Buick_Roadmaster|http://dbpedia.org/resource/Buick_Super|http://dbpedia.org/resource/Oldsmobile_98},NULL,NULL,NULL,NULL,NULL,NULL,4-speed Hydra-Matic automatic,Cadillac Series 62,http://dbpedia.org/resource/Cadillac_Series_62,NULL,NULL,NULL,3.2766,2.02184,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Fourth generation
http://dbpedia.org/resource/Cadillac_Series_62__Fifth_generation__1,NULL,NULL,NULL,NULL,GM C platform,http://dbpedia.org/resource/GM_C_platform,{Cadillac Eldorado|Convertible|Hardtop},{http://dbpedia.org/resource/Cadillac_Eldorado|http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Hardtop},NULL,NULL,Harley Earl,http://dbpedia.org/resource/Harley_Earl,Harley Earl,http://dbpedia.org/resource/Harley_Earl,Cadillac_Series_62__Fifth_generation__1__1,http://dbpedia.org/resource/Cadillac_Series_62__Fifth_generation__1__1,NULL,1.50114,NULL,NULL,5.48386,NULL,NULL,1958-01-01T00:00:00+02:00,1957-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Limited|Buick Roadmaster|Buick Super|Oldsmobile 98},{http://dbpedia.org/resource/Buick_Limited|http://dbpedia.org/resource/Buick_Roadmaster|http://dbpedia.org/resource/Buick_Super|http://dbpedia.org/resource/Oldsmobile_98},NULL,NULL,NULL,NULL,NULL,NULL,4-speed Hydra-Matic automatic,Cadillac Series 62,http://dbpedia.org/resource/Cadillac_Series_62,NULL,NULL,NULL,3.2893,2.032,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Fifth generation
http://dbpedia.org/resource/Cadillac_Series_62__Sixth_generation__1,NULL,NULL,NULL,NULL,GM C platform,http://dbpedia.org/resource/GM_C_platform,{Convertible|Hardtop},{http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Hardtop},NULL,NULL,Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),Bill Mitchell (designer),http://dbpedia.org/resource/Bill_Mitchell_(designer),Cadillac_Series_62__Sixth_generation__1__1,http://dbpedia.org/resource/Cadillac_Series_62__Sixth_generation__1__1,NULL,1.42748,NULL,NULL,5.715,NULL,NULL,1960-01-01T00:00:00+02:00,1959-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Electra|Cadillac Eldorado|Cadillac Sixty Special|Cadillac de Ville series|Oldsmobile 98},{http://dbpedia.org/resource/Buick_Electra|http://dbpedia.org/resource/Cadillac_Eldorado|http://dbpedia.org/resource/Cadillac_Sixty_Special|http://dbpedia.org/resource/Cadillac_de_Ville_series|http://dbpedia.org/resource/Oldsmobile_98},NULL,NULL,NULL,NULL,NULL,NULL,4-speed Hydra-Matic automatic,Cadillac Series 62,http://dbpedia.org/resource/Cadillac_Series_62,NULL,NULL,NULL,3.302,2.03708,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Sixth generation
