,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn,EXITSn_hourly
5996,A035,R170,00-00-02,05-22-11,01:00:00,REGULAR,3703999,7934413,469.0
5997,A035,R170,00-00-02,05-22-11,05:00:00,REGULAR,3704037,7934466,53.0
5998,A035,R170,00-00-02,05-22-11,09:00:00,REGULAR,3704052,7934631,165.0
5999,A035,R170,00-00-02,05-22-11,09:03:30,DOOR,3704052,7934632,1.0
6000,A035,R170,00-00-02,05-22-11,09:03:38,OPEN,3704052,7934632,0.0
6001,A035,R170,00-00-02,05-22-11,13:00:00,DOOR,3704135,7935205,573.0
6002,A035,R170,00-00-02,05-22-11,17:00:00,OPEN,3704300,7936137,932.0
6003,A035,R170,00-00-02,05-22-11,21:00:00,REGULAR,3704443,7936808,671.0
6004,A035,R170,00-00-02,05-23-11,01:00:00,REGULAR,3704530,7936981,173.0
6005,A035,R170,00-00-02,05-23-11,05:00:00,REGULAR,3704538,7937000,19.0
6006,A035,R170,00-00-02,05-23-11,09:00:00,REGULAR,3704657,7938009,1009.0
6007,A035,R170,00-00-02,05-23-11,13:00:00,REGULAR,3704880,7939316,1307.0
6008,A035,R170,00-00-02,05-23-11,17:00:00,REGULAR,3705463,7940252,936.0
6009,A035,R170,00-00-02,05-23-11,21:00:00,REGULAR,3706140,7941194,942.0
6010,A035,R170,00-00-02,05-24-11,01:00:00,REGULAR,3706333,7941368,174.0
6011,A035,R170,00-00-02,05-24-11,05:00:00,REGULAR,3706343,7941383,15.0
6012,A035,R170,00-00-02,05-24-11,09:00:00,REGULAR,3706436,7942528,1145.0
6013,A035,R170,00-00-02,05-24-11,13:00:00,REGULAR,3706675,7943821,1293.0
6014,A035,R170,00-00-02,05-24-11,17:00:00,REGULAR,3707335,7944690,869.0
6015,A035,R170,00-00-02,05-24-11,21:00:00,REGULAR,3708027,7945679,989.0
6016,A035,R170,00-00-02,05-25-11,01:00:00,REGULAR,3708253,7945866,187.0
6017,A035,R170,00-00-02,05-25-11,05:00:00,REGULAR,3708263,7945884,18.0
6018,A035,R170,00-00-02,05-25-11,09:00:00,REGULAR,3708390,7947008,1124.0
6019,A035,R170,00-00-02,05-25-11,13:00:00,REGULAR,3708643,7948287,1279.0
6020,A035,R170,00-00-02,05-25-11,17:00:00,REGULAR,3709314,7949384,1097.0
6021,A035,R170,00-00-02,05-25-11,21:00:00,REGULAR,3709978,7950499,1115.0
6022,A035,R170,00-00-02,05-26-11,01:00:00,REGULAR,3710211,7950676,177.0
6023,A035,R170,00-00-02,05-26-11,05:00:00,REGULAR,3710225,7950692,16.0
6024,A035,R170,00-00-02,05-26-11,09:00:00,REGULAR,3710328,7951802,1110.0
6025,A035,R170,00-00-02,05-26-11,13:00:00,REGULAR,3710624,7953043,1241.0
6026,A035,R170,00-00-02,05-26-11,17:00:00,REGULAR,3711357,7953893,850.0
6027,A035,R170,00-00-02,05-26-11,21:00:00,REGULAR,3711921,7954991,1098.0
6028,A035,R170,00-00-02,05-27-11,01:00:00,REGULAR,3712162,7955162,171.0
6029,A035,R170,00-00-02,05-27-11,05:00:00,REGULAR,3712189,7955177,15.0
6030,A035,R170,00-00-02,05-27-11,09:00:00,REGULAR,3712273,7956106,929.0
6031,A035,R170,00-00-02,05-27-11,13:00:00,REGULAR,3712541,7957215,1109.0
6032,A035,R170,00-00-02,05-27-11,17:00:00,REGULAR,3713203,7958214,999.0
6033,A035,R170,00-00-02,05-27-11,21:00:00,REGULAR,3713607,7958968,754.0
6034,A035,R170,00-00-03,05-21-11,01:00:00,REGULAR,796663,606263,-7352705.0
6035,A035,R170,00-00-03,05-21-11,05:00:00,REGULAR,796726,606315,52.0
6036,A035,R170,00-00-03,05-21-11,09:00:00,REGULAR,796782,606586,271.0
6037,A035,R170,00-00-03,05-21-11,13:00:00,REGULAR,797047,607355,769.0
6038,A035,R170,00-00-03,05-21-11,17:00:00,REGULAR,797569,608245,890.0
6039,A035,R170,00-00-03,05-21-11,21:00:00,REGULAR,797980,608967,722.0
6040,A035,R170,00-00-03,05-22-11,01:00:00,REGULAR,798261,609346,379.0
6041,A035,R170,00-00-03,05-22-11,05:00:00,REGULAR,798332,609388,42.0
6042,A035,R170,00-00-03,05-22-11,09:00:00,REGULAR,798372,609562,174.0
6043,A035,R170,00-00-03,05-22-11,09:15:05,DOOR,798374,609589,27.0
6044,A035,R170,00-00-03,05-22-11,09:15:13,OPEN,798374,609589,0.0
6045,A035,R170,00-00-03,05-22-11,13:00:00,DOOR,798544,610118,529.0
6046,A035,R170,00-00-03,05-22-11,17:00:00,OPEN,798880,610851,733.0
6047,A035,R170,00-00-03,05-22-11,21:00:00,REGULAR,799185,611405,554.0
6048,A035,R170,00-00-03,05-23-11,01:00:00,REGULAR,799352,611555,150.0
6049,A035,R170,00-00-03,05-23-11,05:00:00,REGULAR,799377,611578,23.0
6050,A035,R170,00-00-03,05-23-11,09:00:00,REGULAR,799719,612381,803.0
6051,A035,R170,00-00-03,05-23-11,13:00:00,REGULAR,800212,613260,879.0
6052,A035,R170,00-00-03,05-23-11,17:00:00,REGULAR,801189,613712,452.0
6053,A035,R170,00-00-03,05-23-11,21:00:00,REGULAR,802325,614063,351.0
6054,A035,R170,00-00-03,05-24-11,01:00:00,REGULAR,802645,614189,126.0
6055,A035,R170,00-00-03,05-24-11,05:00:00,REGULAR,802665,614198,9.0
6056,A035,R170,00-00-03,05-24-11,09:00:00,REGULAR,803020,615018,820.0
6057,A035,R170,00-00-03,05-24-11,13:00:00,REGULAR,803597,615906,888.0
6058,A035,R170,00-00-03,05-24-11,17:00:00,REGULAR,804742,616289,383.0
6059,A035,R170,00-00-03,05-24-11,21:00:00,REGULAR,805949,616630,341.0
6060,A035,R170,00-00-03,05-25-11,01:00:00,REGULAR,806338,616750,120.0
6061,A035,R170,00-00-03,05-25-11,05:00:00,REGULAR,806366,616771,21.0
6062,A035,R170,00-00-03,05-25-11,09:00:00,REGULAR,806728,617567,796.0
6063,A035,R170,00-00-03,05-25-11,13:00:00,REGULAR,807299,618467,900.0
6064,A035,R170,00-00-03,05-25-11,17:00:00,REGULAR,808565,618858,391.0
6065,A035,R170,00-00-03,05-25-11,21:00:00,REGULAR,809719,619390,532.0
6066,A035,R170,00-00-03,05-26-11,01:00:00,REGULAR,810144,619496,106.0
6067,A035,R170,00-00-03,05-26-11,05:00:00,REGULAR,810164,619519,23.0
6068,A035,R170,00-00-03,05-26-11,09:00:00,REGULAR,810530,620350,831.0
6069,A035,R170,00-00-03,05-26-11,13:00:00,REGULAR,811187,621204,854.0
6070,A035,R170,00-00-03,05-26-11,17:00:00,REGULAR,812422,621621,417.0
6071,A035,R170,00-00-03,05-26-11,21:00:00,REGULAR,813503,622066,445.0
6072,A035,R170,00-00-03,05-27-11,01:00:00,REGULAR,813922,622174,108.0
6073,A035,R170,00-00-03,05-27-11,05:00:00,REGULAR,813951,622193,19.0
6074,A035,R170,00-00-03,05-27-11,09:00:00,REGULAR,814280,622908,715.0
6075,A035,R170,00-00-03,05-27-11,13:00:00,REGULAR,814823,623731,823.0
6076,A035,R170,00-00-03,05-27-11,17:00:00,REGULAR,815968,624211,480.0
6077,A035,R170,00-00-03,05-27-11,21:00:00,REGULAR,816722,624646,435.0
6078,A035,R170,00-00-04,05-21-11,01:00:00,REGULAR,317707,57278,-567368.0
6079,A035,R170,00-00-04,05-21-11,05:00:00,REGULAR,317810,57303,25.0
6080,A035,R170,00-00-04,05-21-11,09:00:00,REGULAR,317940,57479,176.0
6081,A035,R170,00-00-04,05-21-11,13:00:00,REGULAR,318452,57847,368.0
6082,A035,R170,00-00-04,05-21-11,17:00:00,REGULAR,319321,58217,370.0
6083,A035,R170,00-00-04,05-21-11,21:00:00,REGULAR,320117,58489,272.0
6084,A035,R170,00-00-04,05-22-11,01:00:00,REGULAR,320581,58682,193.0
6085,A035,R170,00-00-04,05-22-11,05:00:00,REGULAR,320678,58717,35.0
6086,A035,R170,00-00-04,05-22-11,09:00:00,REGULAR,320786,58848,131.0
6087,A035,R170,00-00-04,05-22-11,09:23:14,DOOR,320812,58889,41.0
6088,A035,R170,00-00-04,05-22-11,09:23:23,OPEN,320812,58889,0.0
6089,A035,R170,00-00-04,05-22-11,13:00:00,DOOR,321139,59131,242.0
6090,A035,R170,00-00-04,05-22-11,17:00:00,OPEN,321815,59409,278.0
6091,A035,R170,00-00-04,05-22-11,21:00:00,REGULAR,322388,59656,247.0
6092,A035,R170,00-00-04,05-23-11,01:00:00,REGULAR,322653,59710,54.0
6093,A035,R170,00-00-04,05-23-11,05:00:00,REGULAR,322686,59719,9.0
6094,A035,R170,00-00-04,05-23-11,09:00:00,REGULAR,323514,59999,280.0
6095,A035,R170,00-00-04,05-23-11,13:00:00,REGULAR,324584,60233,234.0
6096,A035,R170,00-00-04,05-23-11,17:00:00,REGULAR,326046,60364,131.0
6097,A035,R170,00-00-04,05-23-11,21:00:00,REGULAR,327624,60424,60.0
6098,A035,R170,00-00-04,05-24-11,01:00:00,REGULAR,328120,60484,60.0
6099,A035,R170,00-00-04,05-24-11,05:00:00,REGULAR,328157,60496,12.0
6100,A035,R170,00-00-04,05-24-11,09:00:00,REGULAR,329042,60749,253.0
6101,A035,R170,00-00-04,05-24-11,13:00:00,REGULAR,330108,60993,244.0
6102,A035,R170,00-00-04,05-24-11,17:00:00,REGULAR,331514,61105,112.0
6103,A035,R170,00-00-04,05-24-11,21:00:00,REGULAR,333137,61194,89.0
6104,A035,R170,00-00-04,05-25-11,01:00:00,REGULAR,333706,61257,63.0
6105,A035,R170,00-00-04,05-25-11,05:00:00,REGULAR,333746,61268,11.0
6106,A035,R170,00-00-04,05-25-11,09:00:00,REGULAR,334617,61492,224.0
6107,A035,R170,00-00-04,05-25-11,13:00:00,REGULAR,335655,61767,275.0
6108,A035,R170,00-00-04,05-25-11,17:00:00,REGULAR,336990,61848,81.0
6109,A035,R170,00-00-04,05-25-11,21:00:00,REGULAR,338496,61985,137.0
6110,A035,R170,00-00-04,05-26-11,01:00:00,REGULAR,339079,62039,54.0
6111,A035,R170,00-00-04,05-26-11,05:00:00,REGULAR,339119,62058,19.0
6112,A035,R170,00-00-04,05-26-11,09:00:00,REGULAR,339929,62279,221.0
6113,A035,R170,00-00-04,05-26-11,13:00:00,REGULAR,340685,62543,264.0
6114,A035,R170,00-00-04,05-26-11,17:00:00,REGULAR,341969,62644,101.0
6115,A035,R170,00-00-04,05-26-11,21:00:00,REGULAR,343533,62763,119.0
6116,A035,R170,00-00-04,05-27-11,01:00:00,REGULAR,344114,62804,41.0
6117,A035,R170,00-00-04,05-27-11,05:00:00,REGULAR,344166,62823,19.0
6118,A035,R170,00-00-04,05-27-11,09:00:00,REGULAR,344810,63061,238.0
6119,A035,R170,00-00-04,05-27-11,13:00:00,REGULAR,345736,63327,266.0
6120,A035,R170,00-00-04,05-27-11,17:00:00,REGULAR,347159,63455,128.0
6121,A035,R170,00-00-04,05-27-11,21:00:00,REGULAR,348244,63580,125.0
6122,A037,R170,05-00-00,05-21-11,01:00:00,REGULAR,6167130,4732888,4669308.0
6123,A037,R170,05-00-00,05-21-11,05:00:00,REGULAR,6167342,4732947,59.0
6124,A037,R170,05-00-00,05-21-11,09:00:00,REGULAR,6167401,4733117,170.0
6125,A037,R170,05-00-00,05-21-11,13:00:00,REGULAR,6167828,4734070,953.0
6126,A037,R170,05-00-00,05-21-11,17:00:00,REGULAR,6169070,4734936,866.0
6127,A037,R170,05-00-00,05-21-11,21:00:00,REGULAR,6170707,4735598,662.0
6128,A037,R170,05-00-00,05-22-11,01:00:00,REGULAR,6171584,4735881,283.0
6129,A037,R170,05-00-00,05-22-11,05:00:00,REGULAR,6171795,4735964,83.0
6130,A037,R170,05-00-00,05-22-11,09:00:00,REGULAR,6171840,4736077,113.0
6131,A037,R170,05-00-00,05-22-11,13:00:00,REGULAR,6172101,4736652,575.0
6132,A037,R170,05-00-00,05-22-11,17:00:00,REGULAR,6172983,4737571,919.0
6133,A037,R170,05-00-00,05-22-11,21:00:00,REGULAR,6174209,4738212,641.0
6134,A037,R170,05-00-00,05-23-11,01:00:00,REGULAR,6174774,4738352,140.0
6135,A037,R170,05-00-00,05-23-11,05:00:00,REGULAR,6174803,4738381,29.0
6136,A037,R170,05-00-00,05-23-11,07:40:57,REGULAR,6174843,4738581,200.0
6137,A037,R170,05-00-00,05-23-11,09:00:00,REGULAR,6174923,4739040,459.0
6138,A037,R170,05-00-00,05-23-11,13:00:00,REGULAR,6175393,4740235,1195.0
6139,A037,R170,05-00-00,05-23-11,17:00:00,REGULAR,6176558,4741167,932.0
6140,A037,R170,05-00-00,05-23-11,21:00:00,REGULAR,6178452,4741779,612.0
6141,A037,R170,05-00-00,05-24-11,01:00:00,REGULAR,6179213,4741907,128.0
6142,A037,R170,05-00-00,05-24-11,05:00:00,REGULAR,6179274,4741937,30.0
6143,A037,R170,05-00-00,05-24-11,09:00:00,REGULAR,6179397,4742622,685.0
6144,A037,R170,05-00-00,05-24-11,13:00:00,REGULAR,6179851,4743748,1126.0
6145,A037,R170,05-00-00,05-24-11,17:00:00,REGULAR,6181017,4744629,881.0
6146,A037,R170,05-00-00,05-24-11,21:00:00,REGULAR,6182812,4745310,681.0
6147,A037,R170,05-00-00,05-25-11,01:00:00,REGULAR,6183454,4745453,143.0
6148,A037,R170,05-00-00,05-25-11,05:00:00,REGULAR,6183535,4745484,31.0
6149,A037,R170,05-00-00,05-25-11,09:00:00,REGULAR,6183645,4746174,690.0
6150,A037,R170,05-00-00,05-25-11,13:00:00,REGULAR,6184145,4747284,1110.0
6151,A037,R170,05-00-00,05-25-11,17:00:00,REGULAR,6185330,4748254,970.0
6152,A037,R170,05-00-00,05-25-11,21:00:00,REGULAR,6187381,4748866,612.0
6153,A037,R170,05-00-00,05-26-11,01:00:00,REGULAR,6188205,4749050,184.0
6154,A037,R170,05-00-00,05-26-11,05:00:00,REGULAR,6188265,4749097,47.0
6155,A037,R170,05-00-00,05-26-11,09:00:00,REGULAR,6188377,4749751,654.0
6156,A037,R170,05-00-00,05-26-11,13:00:00,REGULAR,6188819,4750975,1224.0
6157,A037,R170,05-00-00,05-26-11,17:00:00,REGULAR,6190031,4751912,937.0
6158,A037,R170,05-00-00,05-26-11,21:00:00,REGULAR,6191895,4752606,694.0
6159,A037,R170,05-00-00,05-27-11,01:00:00,REGULAR,6192761,4752776,170.0
6160,A037,R170,05-00-00,05-27-11,05:00:00,REGULAR,6192848,4752803,27.0
6161,A037,R170,05-00-00,05-27-11,09:00:00,REGULAR,6192948,4753449,646.0
6162,A037,R170,05-00-00,05-27-11,13:00:00,REGULAR,6193435,4754526,1077.0
6163,A037,R170,05-00-00,05-27-11,17:00:00,REGULAR,6195000,4755392,866.0
6164,A037,R170,05-00-00,05-27-11,21:00:00,REGULAR,6196731,4755953,561.0
6165,A037,R170,05-00-01,05-21-11,01:00:00,REGULAR,1667725,932705,-3823248.0
6166,A037,R170,05-00-01,05-21-11,05:00:00,REGULAR,1667891,932762,57.0
6167,A037,R170,05-00-01,05-21-11,09:00:00,REGULAR,1667945,932933,171.0
6168,A037,R170,05-00-01,05-21-11,13:00:00,REGULAR,1668344,933404,471.0
6169,A037,R170,05-00-01,05-21-11,17:00:00,REGULAR,1669488,934109,705.0
6170,A037,R170,05-00-01,05-21-11,21:00:00,REGULAR,1670934,934595,486.0
6171,A037,R170,05-00-01,05-22-11,01:00:00,REGULAR,1671787,934829,234.0
6172,A037,R170,05-00-01,05-22-11,05:00:00,REGULAR,1671975,934904,75.0
6173,A037,R170,05-00-01,05-22-11,09:00:00,REGULAR,1672012,935008,104.0
6174,A037,R170,05-00-01,05-22-11,13:00:00,REGULAR,1672250,935458,450.0
6175,A037,R170,05-00-01,05-22-11,17:00:00,REGULAR,1673142,936062,604.0
6176,A037,R170,05-00-01,05-22-11,21:00:00,REGULAR,1674346,936449,387.0
6177,A037,R170,05-00-01,05-23-11,01:00:00,REGULAR,1674916,936539,90.0
6178,A037,R170,05-00-01,05-23-11,05:00:00,REGULAR,1674951,936563,24.0
6179,A037,R170,05-00-01,05-23-11,07:40:57,REGULAR,1674981,936713,150.0
6180,A037,R170,05-00-01,05-23-11,09:00:00,REGULAR,1675059,936980,267.0
6181,A037,R170,05-00-01,05-23-11,13:00:00,REGULAR,1675476,937725,745.0
6182,A037,R170,05-00-01,05-23-11,17:00:00,REGULAR,1676569,938271,546.0
6183,A037,R170,05-00-01,05-23-11,21:00:00,REGULAR,1678304,938780,509.0
6184,A037,R170,05-00-01,05-24-11,01:00:00,REGULAR,1678969,938910,130.0
6185,A037,R170,05-00-01,05-24-11,05:00:00,REGULAR,1679029,938941,31.0
6186,A037,R170,05-00-01,05-24-11,09:00:00,REGULAR,1679148,939406,465.0
6187,A037,R170,05-00-01,05-24-11,13:00:00,REGULAR,1679538,940257,851.0
6188,A037,R170,05-00-01,05-24-11,17:00:00,REGULAR,1680672,940825,568.0
6189,A037,R170,05-00-01,05-24-11,21:00:00,REGULAR,1682416,941250,425.0
6190,A037,R170,05-00-01,05-25-11,01:00:00,REGULAR,1683189,941346,96.0
6191,A037,R170,05-00-01,05-25-11,05:00:00,REGULAR,1683247,941374,28.0
6192,A037,R170,05-00-01,05-25-11,09:00:00,REGULAR,1683368,941848,474.0
6193,A037,R170,05-00-01,05-25-11,13:00:00,REGULAR,1683873,942495,647.0
6194,A037,R170,05-00-01,05-25-11,17:00:00,REGULAR,1685126,943103,608.0
6195,A037,R170,05-00-01,05-25-11,21:00:00,REGULAR,1686619,943509,406.0
6196,A037,R170,05-00-01,05-26-11,01:00:00,REGULAR,1687334,943637,128.0
6197,A037,R170,05-00-01,05-26-11,05:00:00,REGULAR,1687401,943665,28.0
6198,A037,R170,05-00-01,05-26-11,09:00:00,REGULAR,1687496,944127,462.0
6199,A037,R170,05-00-01,05-26-11,13:00:00,REGULAR,1687922,944895,768.0
6200,A037,R170,05-00-01,05-26-11,17:00:00,REGULAR,1689087,945467,572.0
6201,A037,R170,05-00-01,05-26-11,21:00:00,REGULAR,1690828,945980,513.0
6202,A037,R170,05-00-01,05-27-11,01:00:00,REGULAR,1691693,946156,176.0
6203,A037,R170,05-00-01,05-27-11,05:00:00,REGULAR,1691766,946198,42.0
6204,A037,R170,05-00-01,05-27-11,09:00:00,REGULAR,1691860,946606,408.0
6205,A037,R170,05-00-01,05-27-11,13:00:00,REGULAR,1692350,947318,712.0
6206,A037,R170,05-00-01,05-27-11,17:00:00,REGULAR,1693914,947911,593.0
6207,A037,R170,05-00-01,05-27-11,21:00:00,REGULAR,1695672,948363,452.0
6208,A037,R170,05-00-02,05-21-11,01:00:00,REGULAR,11173396,3900791,2952428.0
6209,A037,R170,05-00-02,05-21-11,05:00:00,REGULAR,11173587,3900830,39.0
6210,A037,R170,05-00-02,05-21-11,09:00:00,REGULAR,11173648,3900959,129.0
6211,A037,R170,05-00-02,05-21-11,13:00:00,REGULAR,11174141,3901257,298.0
6212,A037,R170,05-00-02,05-21-11,17:00:00,REGULAR,11175719,3901553,296.0
6213,A037,R170,05-00-02,05-21-11,21:00:00,REGULAR,11177252,3901835,282.0
6214,A037,R170,05-00-02,05-22-11,01:00:00,REGULAR,11178113,3901957,122.0
6215,A037,R170,05-00-02,05-22-11,05:00:00,REGULAR,11178320,3902000,43.0
6216,A037,R170,05-00-02,05-22-11,09:00:00,REGULAR,11178381,3902094,94.0
6217,A037,R170,05-00-02,05-22-11,13:00:00,REGULAR,11178750,3902342,248.0
6218,A037,R170,05-00-02,05-22-11,17:00:00,REGULAR,11179763,3902639,297.0
6219,A037,R170,05-00-02,05-22-11,21:00:00,REGULAR,11181000,3902829,190.0
6220,A037,R170,05-00-02,05-23-11,01:00:00,REGULAR,11181559,3902865,36.0
6221,A037,R170,05-00-02,05-23-11,05:00:00,REGULAR,11181603,3902879,14.0
6222,A037,R170,05-00-02,05-23-11,07:40:57,REGULAR,11181653,3902996,117.0
6223,A037,R170,05-00-02,05-23-11,09:00:00,REGULAR,11181779,3903169,173.0
6224,A037,R170,05-00-02,05-23-11,13:00:00,REGULAR,11182318,3903677,508.0
6225,A037,R170,05-00-02,05-23-11,17:00:00,REGULAR,11183489,3903968,291.0
6226,A037,R170,05-00-02,05-23-11,21:00:00,REGULAR,11185302,3904222,254.0
6227,A037,R170,05-00-02,05-24-11,01:00:00,REGULAR,11186006,3904291,69.0
6228,A037,R170,05-00-02,05-24-11,05:00:00,REGULAR,11186073,3904309,18.0
6229,A037,R170,05-00-02,05-24-11,09:00:00,REGULAR,11186255,3904587,278.0
6230,A037,R170,05-00-02,05-24-11,13:00:00,REGULAR,11186790,3905042,455.0
6231,A037,R170,05-00-02,05-24-11,14:32:30,DOOR,11187179,3905157,115.0
6232,A037,R170,05-00-02,05-24-11,14:32:36,DOOR,11187179,3905157,0.0
6233,A037,R170,05-00-02,05-24-11,17:00:00,OPEN,11187998,3905344,187.0
6234,A037,R170,05-00-02,05-24-11,21:00:00,REGULAR,11189957,3905630,286.0
6235,A037,R170,05-00-02,05-25-11,01:00:00,REGULAR,11190731,3905718,88.0
6236,A037,R170,05-00-02,05-25-11,05:00:00,REGULAR,11190807,3905731,13.0
6237,A037,R170,05-00-02,05-25-11,09:00:00,REGULAR,11190983,3906057,326.0
6238,A037,R170,05-00-02,05-25-11,13:00:00,REGULAR,11191607,3906419,362.0
6239,A037,R170,05-00-02,05-25-11,17:00:00,REGULAR,11192954,3906705,286.0
6240,A037,R170,05-00-02,05-25-11,21:00:00,REGULAR,11194994,3906921,216.0
6241,A037,R170,05-00-02,05-26-11,01:00:00,REGULAR,11195875,3906996,75.0
6242,A037,R170,05-00-02,05-26-11,05:00:00,REGULAR,11195960,3907018,22.0
6243,A037,R170,05-00-02,05-26-11,09:00:00,REGULAR,11196149,3907347,329.0
6244,A037,R170,05-00-02,05-26-11,13:00:00,REGULAR,11196716,3907796,449.0
6245,A037,R170,05-00-02,05-26-11,17:00:00,REGULAR,11197926,3908127,331.0
6246,A037,R170,05-00-02,05-26-11,21:00:00,REGULAR,11199764,3908349,222.0
6247,A037,R170,05-00-02,05-27-11,01:00:00,REGULAR,11200626,3908428,79.0
6248,A037,R170,05-00-02,05-27-11,05:00:00,REGULAR,11200714,3908444,16.0
6249,A037,R170,05-00-02,05-27-11,09:00:00,REGULAR,11200867,3908733,289.0
6250,A037,R170,05-00-02,05-27-11,13:00:00,REGULAR,11201458,3909149,416.0
6251,A037,R170,05-00-02,05-27-11,17:00:00,REGULAR,11203079,3909460,311.0
6252,A037,R170,05-00-02,05-27-11,21:00:00,REGULAR,11204886,3909690,230.0
6253,A037,R170,05-00-03,05-21-11,01:00:00,REGULAR,14142605,3005459,-904231.0
6254,A037,R170,05-00-03,05-21-11,05:00:00,REGULAR,14142748,3005469,10.0
6255,A037,R170,05-00-03,05-21-11,09:00:00,REGULAR,14142799,3005499,30.0
6256,A037,R170,05-00-03,05-21-11,13:00:00,REGULAR,14143264,3005594,95.0
6257,A037,R170,05-00-03,05-21-11,17:00:00,REGULAR,14144590,3005728,134.0
6258,A037,R170,05-00-03,05-21-11,21:00:00,REGULAR,14145907,3005821,93.0
6259,A037,R170,05-00-03,05-22-11,01:00:00,REGULAR,14146651,3005870,49.0
6260,A037,R170,05-00-03,05-22-11,05:00:00,REGULAR,14146807,3005886,16.0
6261,A037,R170,05-00-03,05-22-11,09:00:00,REGULAR,14146848,3005888,2.0
6262,A037,R170,05-00-03,05-22-11,13:00:00,REGULAR,14147143,3005969,81.0
6263,A037,R170,05-00-03,05-22-11,17:00:00,REGULAR,14148013,3006122,153.0
6264,A037,R170,05-00-03,05-22-11,21:00:00,REGULAR,14148978,3006191,69.0
6265,A037,R170,05-00-03,05-23-11,01:00:00,REGULAR,14149390,3006227,36.0
6266,A037,R170,05-00-03,05-23-11,05:00:00,REGULAR,14149426,3006230,3.0
6267,A037,R170,05-00-03,05-23-11,07:40:57,REGULAR,14149464,3006254,24.0
6268,A037,R170,05-00-03,05-23-11,09:00:00,REGULAR,14149611,3006293,39.0
6269,A037,R170,05-00-03,05-23-11,13:00:00,REGULAR,14150159,3006424,131.0
6270,A037,R170,05-00-03,05-23-11,17:00:00,REGULAR,14151249,3006501,77.0
6271,A037,R170,05-00-03,05-23-11,21:00:00,REGULAR,14152893,3006573,72.0
6272,A037,R170,05-00-03,05-24-11,01:00:00,REGULAR,14153504,3006593,20.0
6273,A037,R170,05-00-03,05-24-11,05:00:00,REGULAR,14153556,3006597,4.0
6274,A037,R170,05-00-03,05-24-11,09:00:00,REGULAR,14153738,3006667,70.0
6275,A037,R170,05-00-03,05-24-11,13:00:00,REGULAR,14154297,3006788,121.0
6276,A037,R170,05-00-03,05-24-11,17:00:00,REGULAR,14155436,3006890,102.0
6277,A037,R170,05-00-03,05-24-11,21:00:00,REGULAR,14157192,3006981,91.0
6278,A037,R170,05-00-03,05-25-11,01:00:00,REGULAR,14157875,3007012,31.0
6279,A037,R170,05-00-03,05-25-11,05:00:00,REGULAR,14157922,3007024,12.0
6280,A037,R170,05-00-03,05-25-11,09:00:00,REGULAR,14158124,3007103,79.0
6281,A037,R170,05-00-03,05-25-11,13:00:00,REGULAR,14158689,3007244,141.0
6282,A037,R170,05-00-03,05-25-11,17:00:00,REGULAR,14159814,3007347,103.0
6283,A037,R170,05-00-03,05-25-11,21:00:00,REGULAR,14161522,3007441,94.0
6284,A037,R170,05-00-03,05-26-11,01:00:00,REGULAR,14162309,3007486,45.0
6285,A037,R170,05-00-03,05-26-11,05:00:00,REGULAR,14162374,3007495,9.0
6286,A037,R170,05-00-03,05-26-11,09:00:00,REGULAR,14162574,3007553,58.0
6287,A037,R170,05-00-03,05-26-11,13:00:00,REGULAR,14163099,3007689,136.0
6288,A037,R170,05-00-03,05-26-11,17:00:00,REGULAR,14164199,3007799,110.0
6289,A037,R170,05-00-03,05-26-11,21:00:00,REGULAR,14165764,3007877,78.0
6290,A037,R170,05-00-03,05-27-11,01:00:00,REGULAR,14166452,3007917,40.0
6291,A037,R170,05-00-03,05-27-11,05:00:00,REGULAR,14166533,3007932,15.0
6292,A037,R170,05-00-03,05-27-11,09:00:00,REGULAR,14166691,3008006,74.0
6293,A037,R170,05-00-03,05-27-11,13:00:00,REGULAR,14167241,3008143,137.0
6294,A037,R170,05-00-03,05-27-11,17:00:00,REGULAR,14168647,3008272,129.0
6295,A037,R170,05-00-03,05-27-11,21:00:00,REGULAR,14170213,3008355,83.0
6296,A038,R085,00-00-00,05-21-11,00:00:00,REGULAR,1945572,1502379,-1505976.0
6297,A038,R085,00-00-00,05-21-11,04:00:00,REGULAR,1945704,1502398,19.0
6298,A038,R085,00-00-00,05-21-11,04:00:00,RECOVR,1945704,1502398,0.0
6299,A038,R085,00-00-00,05-21-11,08:00:00,AUD,1945729,1502449,51.0
6300,A038,R085,00-00-00,05-21-11,12:00:00,REGULAR,1945831,1502726,277.0
6301,A038,R085,00-00-00,05-21-11,16:00:00,REGULAR,1946112,1503247,521.0
6302,A038,R085,00-00-00,05-21-11,20:00:00,REGULAR,1946595,1503771,524.0
6303,A038,R085,00-00-00,05-22-11,00:00:00,REGULAR,1946922,1503972,201.0
6304,A038,R085,00-00-00,05-22-11,04:00:00,REGULAR,1947036,1504002,30.0
6305,A038,R085,00-00-00,05-22-11,08:00:00,REGULAR,1947058,1504027,25.0
6306,A038,R085,00-00-00,05-22-11,12:00:00,REGULAR,1947111,1504214,187.0
6307,A038,R085,00-00-00,05-22-11,16:00:00,REGULAR,1947318,1504544,330.0
6308,A038,R085,00-00-00,05-22-11,20:00:00,REGULAR,1947630,1504855,311.0
6309,A038,R085,00-00-00,05-23-11,00:00:00,REGULAR,1947868,1504927,72.0
